Order_ID,Order_Date,Order_Time,Product,Category,Quantity,Unit_Price,Total_Amount,Payment_Method,Location,Hour,Day,Month,Weekday,Day_Name,Month_Name,Is_Weekend,Peak_Hour
ORD005540,2024-02-03,17:15,Tea,Tea,3,18,54,Cash,Coimbatore,17,3,2,Saturday,Saturday,February,True,True
ORD005541,2024-02-03,17:16,Mocha,Coffee,3,55,165,Cash,Tanjore,17,3,2,Saturday,Saturday,February,True,True
ORD005542,2024-02-03,17:17,Espresso,Coffee,2,25,50,Cash,Madurai,17,3,2,Saturday,Saturday,February,True,True
ORD005543,2024-02-03,17:18,Sandwich,Food,2,55,110,Cash,Coimbatore,17,3,2,Saturday,Saturday,February,True,True
ORD005544,2024-02-03,17:18,Latte,Coffee,2,45,90,UPI,Tanjore,17,3,2,Saturday,Saturday,February,True,True
ORD005545,2024-02-03,17:19,Cappuccino,Coffee,4,55,220,UPI,Coimbatore,17,3,2,Saturday,Saturday,February,True,True
ORD005546,2024-02-03,17:23,Mocha,Coffee,2,80,160,UPI,Chennai,17,3,2,Saturday,Saturday,February,True,True
ORD005547,2024-02-03,17:30,Cake,Food,1,55,55,UPI,Chennai,17,3,2,Saturday,Saturday,February,True,True
ORD005548,2024-02-03,17:33,Cold Coffee,Cold Drinks,3,50,150,Cash,Tanjore,17,3,2,Saturday,Saturday,February,True,True
ORD005549,2024-02-03,17:36,Cake,Food,3,42,126,Cash,Madurai,17,3,2,Saturday,Saturday,February,True,True
ORD005550,2024-02-03,17:36,Mocha,Coffee,3,55,165,Cash,Tanjore,17,3,2,Saturday,Saturday,February,True,True
ORD005551,2024-02-03,17:38,Espresso,Coffee,1,40,40,UPI,Chennai,17,3,2,Saturday,Saturday,February,True,True
ORD005552,2024-02-03,17:39,Americano,Coffee,1,35,35,UPI,Tanjore,17,3,2,Saturday,Saturday,February,True,True
ORD005553,2024-02-03,17:49,Cake,Food,1,38,38,Cash,Tanjore,17,3,2,Saturday,Saturday,February,True,True
ORD005554,2024-02-03,17:56,Espresso,Coffee,2,20,40,Card,Tanjore,17,3,2,Saturday,Saturday,February,True,True
ORD005555,2024-02-03,17:59,Cold Coffee,Cold Drinks,2,70,140,UPI,Coimbatore,17,3,2,Saturday,Saturday,February,True,True
ORD005556,2024-02-03,17:59,Cold Coffee,Cold Drinks,3,75,225,Card,Chennai,17,3,2,Saturday,Saturday,February,True,True
ORD005557,2024-02-03,17:59,Cake,Food,1,42,42,UPI,Madurai,17,3,2,Saturday,Saturday,February,True,True
ORD005558,2024-02-03,18:05,Americano,Coffee,3,40,120,UPI,Madurai,18,3,2,Saturday,Saturday,February,True,True
ORD005559,2024-02-03,18:10,Cold Coffee,Cold Drinks,2,70,140,Card,Coimbatore,18,3,2,Saturday,Saturday,February,True,True
ORD005560,2024-02-03,18:18,Cappuccino,Coffee,4,40,160,UPI,Tanjore,18,3,2,Saturday,Saturday,February,True,True
ORD005561,2024-02-03,18:21,Mocha,Coffee,1,80,80,Cash,Chennai,18,3,2,Saturday,Saturday,February,True,True
ORD005562,2024-02-03,18:21,Mocha,Coffee,1,55,55,UPI,Tanjore,18,3,2,Saturday,Saturday,February,True,True
ORD005563,2024-02-03,18:21,Cake,Food,3,38,114,Card,Tanjore,18,3,2,Saturday,Saturday,February,True,True
ORD005564,2024-02-03,18:25,Cold Coffee,Cold Drinks,3,50,150,Card,Tanjore,18,3,2,Saturday,Saturday,February,True,True
ORD005565,2024-02-03,18:26,Sandwich,Food,2,40,80,Card,Tanjore,18,3,2,Saturday,Saturday,February,True,True
ORD005566,2024-02-03,18:31,Latte,Coffee,3,45,135,Card,Tanjore,18,3,2,Saturday,Saturday,February,True,True
ORD005567,2024-02-03,18:34,Americano,Coffee,2,35,70,UPI,Tanjore,18,3,2,Saturday,Saturday,February,True,True
ORD005568,2024-02-03,18:40,Cappuccino,Coffee,1,60,60,Card,Chennai,18,3,2,Saturday,Saturday,February,True,True
ORD005569,2024-02-03,18:40,Sandwich,Food,2,55,110,UPI,Coimbatore,18,3,2,Saturday,Saturday,February,True,True
ORD005570,2024-02-03,18:44,Cake,Food,4,50,200,UPI,Coimbatore,18,3,2,Saturday,Saturday,February,True,True
ORD005571,2024-02-03,18:44,Sandwich,Food,2,45,90,UPI,Madurai,18,3,2,Saturday,Saturday,February,True,True
ORD005572,2024-02-03,18:45,Mocha,Coffee,2,60,120,UPI,Madurai,18,3,2,Saturday,Saturday,February,True,True
ORD005573,2024-02-03,18:53,Cappuccino,Coffee,1,55,55,Cash,Coimbatore,18,3,2,Saturday,Saturday,February,True,True
ORD005574,2024-02-03,18:53,Espresso,Coffee,3,40,120,Cash,Chennai,18,3,2,Saturday,Saturday,February,True,True
ORD005575,2024-02-03,19:11,Latte,Coffee,2,70,140,Card,Chennai,19,3,2,Saturday,Saturday,February,True,True
ORD005576,2024-02-03,19:19,Cold Coffee,Cold Drinks,2,50,100,Card,Tanjore,19,3,2,Saturday,Saturday,February,True,True
ORD005577,2024-02-03,19:23,Cappuccino,Coffee,3,60,180,Cash,Chennai,19,3,2,Saturday,Saturday,February,True,True
ORD005578,2024-02-03,19:52,Tea,Tea,1,18,18,UPI,Coimbatore,19,3,2,Saturday,Saturday,February,True,True
ORD005579,2024-02-03,19:58,Cappuccino,Coffee,3,45,135,Cash,Madurai,19,3,2,Saturday,Saturday,February,True,True
ORD005580,2024-02-03,20:20,Tea,Tea,2,20,40,Card,Chennai,20,3,2,Saturday,Saturday,February,True,True
ORD005581,2024-02-03,20:45,Americano,Coffee,2,50,100,UPI,Chennai,20,3,2,Saturday,Saturday,February,True,True
ORD005582,2024-02-03,20:46,Americano,Coffee,4,50,200,Cash,Chennai,20,3,2,Saturday,Saturday,February,True,True
ORD005583,2024-02-03,20:47,Cake,Food,2,50,100,Card,Coimbatore,20,3,2,Saturday,Saturday,February,True,True
ORD005584,2024-02-03,21:00,Cake,Food,1,42,42,UPI,Madurai,21,3,2,Saturday,Saturday,February,True,True
ORD005585,2024-02-03,21:05,Cold Coffee,Cold Drinks,1,55,55,Cash,Madurai,21,3,2,Saturday,Saturday,February,True,True
ORD005586,2024-02-03,21:10,Cappuccino,Coffee,1,55,55,Card,Coimbatore,21,3,2,Saturday,Saturday,February,True,True
ORD005587,2024-02-03,21:17,Cappuccino,Coffee,1,55,55,Card,Coimbatore,21,3,2,Saturday,Saturday,February,True,True
ORD005588,2024-02-03,21:20,Cake,Food,1,50,50,UPI,Coimbatore,21,3,2,Saturday,Saturday,February,True,True
ORD005589,2024-02-03,21:53,Cold Coffee,Cold Drinks,4,55,220,Card,Madurai,21,3,2,Saturday,Saturday,February,True,True
ORD005590,2024-02-03,21:58,Mocha,Coffee,4,55,220,Cash,Tanjore,21,3,2,Saturday,Saturday,February,True,True
ORD005591,2024-02-04,08:27,Americano,Coffee,3,40,120,Cash,Madurai,8,4,2,Sunday,Sunday,February,True,True
ORD005592,2024-02-04,09:07,Americano,Coffee,4,35,140,Cash,Tanjore,9,4,2,Sunday,Sunday,February,True,True
ORD005593,2024-02-04,09:32,Latte,Coffee,4,70,280,Cash,Chennai,9,4,2,Sunday,Sunday,February,True,True
ORD005594,2024-02-04,09:36,Mocha,Coffee,4,60,240,Card,Madurai,9,4,2,Sunday,Sunday,February,True,True
ORD005595,2024-02-04,09:44,Cake,Food,3,42,126,Cash,Madurai,9,4,2,Sunday,Sunday,February,True,True
ORD005596,2024-02-04,09:53,Cake,Food,1,55,55,UPI,Chennai,9,4,2,Sunday,Sunday,February,True,True
ORD005597,2024-02-04,10:08,Espresso,Coffee,2,40,80,Card,Chennai,10,4,2,Sunday,Sunday,February,True,True
ORD005598,2024-02-04,10:21,Sandwich,Food,1,45,45,Cash,Madurai,10,4,2,Sunday,Sunday,February,True,True
ORD005599,2024-02-04,10:42,Latte,Coffee,1,45,45,Card,Tanjore,10,4,2,Sunday,Sunday,February,True,True
ORD005600,2024-02-04,10:54,Cold Coffee,Cold Drinks,1,55,55,Card,Madurai,10,4,2,Sunday,Sunday,February,True,True
ORD005601,2024-02-04,11:13,Cappuccino,Coffee,1,45,45,UPI,Madurai,11,4,2,Sunday,Sunday,February,True,True
ORD005602,2024-02-04,11:19,Cake,Food,2,55,110,Cash,Chennai,11,4,2,Sunday,Sunday,February,True,True
ORD005603,2024-02-04,11:20,Cappuccino,Coffee,2,40,80,UPI,Tanjore,11,4,2,Sunday,Sunday,February,True,True
ORD005604,2024-02-04,11:24,Cappuccino,Coffee,2,45,90,UPI,Madurai,11,4,2,Sunday,Sunday,February,True,True
ORD005605,2024-02-04,11:36,Mocha,Coffee,3,80,240,UPI,Chennai,11,4,2,Sunday,Sunday,February,True,True
ORD005606,2024-02-04,11:42,Espresso,Coffee,4,25,100,UPI,Madurai,11,4,2,Sunday,Sunday,February,True,True
ORD005607,2024-02-04,11:42,Cold Coffee,Cold Drinks,1,55,55,Card,Madurai,11,4,2,Sunday,Sunday,February,True,True
ORD005608,2024-02-04,11:56,Americano,Coffee,4,45,180,Cash,Coimbatore,11,4,2,Sunday,Sunday,February,True,True
ORD005609,2024-02-04,11:59,Tea,Tea,4,18,72,Card,Coimbatore,11,4,2,Sunday,Sunday,February,True,True
ORD005610,2024-02-04,12:10,Cappuccino,Coffee,1,60,60,Card,Chennai,12,4,2,Sunday,Sunday,February,True,False
ORD005611,2024-02-04,12:28,Americano,Coffee,1,50,50,UPI,Chennai,12,4,2,Sunday,Sunday,February,True,False
ORD005612,2024-02-04,12:37,Tea,Tea,1,15,15,Cash,Tanjore,12,4,2,Sunday,Sunday,February,True,False
ORD005613,2024-02-04,12:49,Mocha,Coffee,2,80,160,UPI,Chennai,12,4,2,Sunday,Sunday,February,True,False
ORD005614,2024-02-04,12:49,Espresso,Coffee,3,20,60,UPI,Tanjore,12,4,2,Sunday,Sunday,February,True,False
ORD005615,2024-02-04,12:51,Americano,Coffee,1,45,45,UPI,Coimbatore,12,4,2,Sunday,Sunday,February,True,False
ORD005616,2024-02-04,13:01,Cold Coffee,Cold Drinks,3,75,225,Cash,Chennai,13,4,2,Sunday,Sunday,February,True,False
ORD005617,2024-02-04,13:02,Sandwich,Food,1,55,55,UPI,Coimbatore,13,4,2,Sunday,Sunday,February,True,False
ORD005618,2024-02-04,13:06,Latte,Coffee,1,70,70,Card,Chennai,13,4,2,Sunday,Sunday,February,True,False
ORD005619,2024-02-04,13:12,Cake,Food,2,38,76,UPI,Tanjore,13,4,2,Sunday,Sunday,February,True,False
ORD005620,2024-02-04,13:15,Latte,Coffee,3,70,210,Card,Chennai,13,4,2,Sunday,Sunday,February,True,False
ORD005621,2024-02-04,13:18,Americano,Coffee,1,45,45,Cash,Coimbatore,13,4,2,Sunday,Sunday,February,True,False
ORD005622,2024-02-04,13:20,Americano,Coffee,2,40,80,UPI,Madurai,13,4,2,Sunday,Sunday,February,True,False
ORD005623,2024-02-04,13:25,Cold Coffee,Cold Drinks,4,70,280,UPI,Coimbatore,13,4,2,Sunday,Sunday,February,True,False
ORD005624,2024-02-04,13:31,Latte,Coffee,3,50,150,UPI,Madurai,13,4,2,Sunday,Sunday,February,True,False
ORD005625,2024-02-04,13:34,Tea,Tea,3,15,45,Cash,Tanjore,13,4,2,Sunday,Sunday,February,True,False
ORD005626,2024-02-04,13:40,Tea,Tea,1,20,20,Cash,Chennai,13,4,2,Sunday,Sunday,February,True,False
ORD005627,2024-02-04,13:41,Latte,Coffee,3,70,210,UPI,Chennai,13,4,2,Sunday,Sunday,February,True,False
ORD005628,2024-02-04,13:50,Espresso,Coffee,3,25,75,Cash,Madurai,13,4,2,Sunday,Sunday,February,True,False
ORD005629,2024-02-04,13:56,Cake,Food,3,55,165,Cash,Chennai,13,4,2,Sunday,Sunday,February,True,False
ORD005630,2024-02-04,14:00,Cake,Food,4,42,168,UPI,Madurai,14,4,2,Sunday,Sunday,February,True,False
ORD005631,2024-02-04,14:01,Sandwich,Food,1,60,60,UPI,Chennai,14,4,2,Sunday,Sunday,February,True,False
ORD005632,2024-02-04,14:03,Sandwich,Food,2,55,110,UPI,Coimbatore,14,4,2,Sunday,Sunday,February,True,False
ORD005633,2024-02-04,14:03,Cappuccino,Coffee,4,45,180,Cash,Madurai,14,4,2,Sunday,Sunday,February,True,False
ORD005634,2024-02-04,14:08,Cappuccino,Coffee,4,45,180,Card,Madurai,14,4,2,Sunday,Sunday,February,True,False
ORD005635,2024-02-04,14:15,Mocha,Coffee,1,80,80,Cash,Chennai,14,4,2,Sunday,Sunday,February,True,False
ORD005636,2024-02-04,14:23,Tea,Tea,4,16,64,UPI,Madurai,14,4,2,Sunday,Sunday,February,True,False
ORD005637,2024-02-04,14:25,Cappuccino,Coffee,3,40,120,Cash,Tanjore,14,4,2,Sunday,Sunday,February,True,False
ORD005638,2024-02-04,14:27,Tea,Tea,3,18,54,Cash,Coimbatore,14,4,2,Sunday,Sunday,February,True,False
ORD005639,2024-02-04,14:40,Tea,Tea,2,20,40,Card,Chennai,14,4,2,Sunday,Sunday,February,True,False
ORD005640,2024-02-04,14:44,Sandwich,Food,2,45,90,Card,Madurai,14,4,2,Sunday,Sunday,February,True,False
ORD005641,2024-02-04,14:46,Latte,Coffee,1,70,70,UPI,Chennai,14,4,2,Sunday,Sunday,February,True,False
ORD005642,2024-02-04,14:47,Cake,Food,3,42,126,Card,Madurai,14,4,2,Sunday,Sunday,February,True,False
ORD005643,2024-02-04,14:48,Cake,Food,3,42,126,Card,Madurai,14,4,2,Sunday,Sunday,February,True,False
ORD005644,2024-02-04,14:52,Tea,Tea,2,16,32,Cash,Madurai,14,4,2,Sunday,Sunday,February,True,False
ORD005645,2024-02-04,14:53,Sandwich,Food,2,60,120,Card,Chennai,14,4,2,Sunday,Sunday,February,True,False
ORD005646,2024-02-04,15:05,Sandwich,Food,1,40,40,UPI,Tanjore,15,4,2,Sunday,Sunday,February,True,False
ORD005647,2024-02-04,15:10,Latte,Coffee,1,45,45,UPI,Tanjore,15,4,2,Sunday,Sunday,February,True,False
ORD005648,2024-02-04,15:14,Cold Coffee,Cold Drinks,3,70,210,UPI,Coimbatore,15,4,2,Sunday,Sunday,February,True,False
ORD005649,2024-02-04,15:16,Cappuccino,Coffee,3,60,180,Card,Chennai,15,4,2,Sunday,Sunday,February,True,False
ORD005650,2024-02-04,15:17,Cold Coffee,Cold Drinks,4,75,300,Cash,Chennai,15,4,2,Sunday,Sunday,February,True,False
ORD005651,2024-02-04,15:18,Cold Coffee,Cold Drinks,1,70,70,UPI,Coimbatore,15,4,2,Sunday,Sunday,February,True,False
ORD005652,2024-02-04,15:37,Sandwich,Food,1,40,40,Cash,Tanjore,15,4,2,Sunday,Sunday,February,True,False
ORD005653,2024-02-04,15:39,Cappuccino,Coffee,2,45,90,Card,Madurai,15,4,2,Sunday,Sunday,February,True,False
ORD005654,2024-02-04,15:41,Mocha,Coffee,2,80,160,Card,Chennai,15,4,2,Sunday,Sunday,February,True,False
ORD005655,2024-02-04,15:41,Espresso,Coffee,4,25,100,Card,Madurai,15,4,2,Sunday,Sunday,February,True,False
ORD005656,2024-02-04,15:42,Cappuccino,Coffee,2,40,80,Cash,Tanjore,15,4,2,Sunday,Sunday,February,True,False
ORD005657,2024-02-04,15:47,Tea,Tea,2,20,40,Card,Chennai,15,4,2,Sunday,Sunday,February,True,False
ORD005658,2024-02-04,15:47,Cold Coffee,Cold Drinks,1,55,55,Card,Madurai,15,4,2,Sunday,Sunday,February,True,False
ORD005659,2024-02-04,15:50,Cold Coffee,Cold Drinks,4,55,220,UPI,Madurai,15,4,2,Sunday,Sunday,February,True,False
ORD005660,2024-02-04,15:51,Latte,Coffee,4,45,180,UPI,Tanjore,15,4,2,Sunday,Sunday,February,True,False
ORD005661,2024-02-04,15:52,Cake,Food,1,55,55,Card,Chennai,15,4,2,Sunday,Sunday,February,True,False
ORD005662,2024-02-04,15:54,Americano,Coffee,1,45,45,Card,Coimbatore,15,4,2,Sunday,Sunday,February,True,False
ORD005663,2024-02-04,15:55,Cold Coffee,Cold Drinks,3,50,150,Card,Tanjore,15,4,2,Sunday,Sunday,February,True,False
ORD005664,2024-02-04,16:06,Tea,Tea,1,18,18,Cash,Coimbatore,16,4,2,Sunday,Sunday,February,True,True
ORD005665,2024-02-04,16:10,Latte,Coffee,4,65,260,Card,Coimbatore,16,4,2,Sunday,Sunday,February,True,True
ORD005666,2024-02-04,16:10,Cappuccino,Coffee,2,45,90,Cash,Madurai,16,4,2,Sunday,Sunday,February,True,True
ORD005667,2024-02-04,16:11,Americano,Coffee,3,40,120,Card,Madurai,16,4,2,Sunday,Sunday,February,True,True
ORD005668,2024-02-04,16:12,Cappuccino,Coffee,1,45,45,UPI,Madurai,16,4,2,Sunday,Sunday,February,True,True
ORD005669,2024-02-04,16:13,Mocha,Coffee,3,80,240,Cash,Chennai,16,4,2,Sunday,Sunday,February,True,True
ORD005670,2024-02-04,16:14,Americano,Coffee,1,45,45,UPI,Coimbatore,16,4,2,Sunday,Sunday,February,True,True
ORD005671,2024-02-04,16:16,Espresso,Coffee,2,35,70,Cash,Coimbatore,16,4,2,Sunday,Sunday,February,True,True
ORD005672,2024-02-04,16:20,Espresso,Coffee,4,40,160,Card,Chennai,16,4,2,Sunday,Sunday,February,True,True
ORD005673,2024-02-04,16:22,Americano,Coffee,3,35,105,Cash,Tanjore,16,4,2,Sunday,Sunday,February,True,True
ORD005674,2024-02-04,16:22,Tea,Tea,4,15,60,UPI,Tanjore,16,4,2,Sunday,Sunday,February,True,True
ORD005675,2024-02-04,16:25,Cake,Food,4,55,220,UPI,Chennai,16,4,2,Sunday,Sunday,February,True,True
ORD005676,2024-02-04,16:29,Americano,Coffee,3,50,150,Card,Chennai,16,4,2,Sunday,Sunday,February,True,True
ORD005677,2024-02-04,16:33,Tea,Tea,2,18,36,Card,Coimbatore,16,4,2,Sunday,Sunday,February,True,True
ORD005678,2024-02-04,16:33,Cold Coffee,Cold Drinks,1,50,50,UPI,Tanjore,16,4,2,Sunday,Sunday,February,True,True
ORD005679,2024-02-04,16:33,Tea,Tea,4,18,72,Card,Coimbatore,16,4,2,Sunday,Sunday,February,True,True
ORD005680,2024-02-04,16:36,Latte,Coffee,4,65,260,UPI,Coimbatore,16,4,2,Sunday,Sunday,February,True,True
ORD005681,2024-02-04,16:36,Cold Coffee,Cold Drinks,4,55,220,UPI,Madurai,16,4,2,Sunday,Sunday,February,True,True
ORD005682,2024-02-04,16:38,Cappuccino,Coffee,2,45,90,UPI,Madurai,16,4,2,Sunday,Sunday,February,True,True
ORD005683,2024-02-04,16:39,Cold Coffee,Cold Drinks,3,55,165,Cash,Madurai,16,4,2,Sunday,Sunday,February,True,True
ORD005684,2024-02-04,16:40,Cappuccino,Coffee,3,55,165,Card,Coimbatore,16,4,2,Sunday,Sunday,February,True,True
ORD005685,2024-02-04,16:44,Espresso,Coffee,4,25,100,UPI,Madurai,16,4,2,Sunday,Sunday,February,True,True
ORD005686,2024-02-04,16:44,Espresso,Coffee,1,40,40,UPI,Chennai,16,4,2,Sunday,Sunday,February,True,True
ORD005687,2024-02-04,16:50,Americano,Coffee,2,50,100,Card,Chennai,16,4,2,Sunday,Sunday,February,True,True
ORD005688,2024-02-04,16:50,Cappuccino,Coffee,2,55,110,UPI,Coimbatore,16,4,2,Sunday,Sunday,February,True,True
ORD005689,2024-02-04,16:50,Tea,Tea,3,20,60,Card,Chennai,16,4,2,Sunday,Sunday,February,True,True
ORD005690,2024-02-04,16:50,Cappuccino,Coffee,1,45,45,Card,Madurai,16,4,2,Sunday,Sunday,February,True,True
ORD005691,2024-02-04,16:52,Mocha,Coffee,1,60,60,Cash,Madurai,16,4,2,Sunday,Sunday,February,True,True
ORD005692,2024-02-04,16:58,Sandwich,Food,3,60,180,UPI,Chennai,16,4,2,Sunday,Sunday,February,True,True
ORD005693,2024-02-04,17:00,Sandwich,Food,1,60,60,UPI,Chennai,17,4,2,Sunday,Sunday,February,True,True
ORD005694,2024-02-04,17:05,Cappuccino,Coffee,1,60,60,Card,Chennai,17,4,2,Sunday,Sunday,February,True,True
ORD005695,2024-02-04,17:07,Cake,Food,2,38,76,Card,Tanjore,17,4,2,Sunday,Sunday,February,True,True
ORD005696,2024-02-04,17:12,Cake,Food,3,38,114,Card,Tanjore,17,4,2,Sunday,Sunday,February,True,True
ORD005697,2024-02-04,17:12,Latte,Coffee,1,45,45,Card,Tanjore,17,4,2,Sunday,Sunday,February,True,True
ORD005698,2024-02-04,17:14,Espresso,Coffee,2,35,70,Card,Coimbatore,17,4,2,Sunday,Sunday,February,True,True
ORD005699,2024-02-04,17:22,Sandwich,Food,2,45,90,UPI,Madurai,17,4,2,Sunday,Sunday,February,True,True
ORD005700,2024-02-04,17:26,Americano,Coffee,2,35,70,Card,Tanjore,17,4,2,Sunday,Sunday,February,True,True
ORD005701,2024-02-04,17:27,Cake,Food,4,55,220,UPI,Chennai,17,4,2,Sunday,Sunday,February,True,True
ORD005702,2024-02-04,17:31,Tea,Tea,4,15,60,Cash,Tanjore,17,4,2,Sunday,Sunday,February,True,True
ORD005703,2024-02-04,17:32,Tea,Tea,2,18,36,Card,Coimbatore,17,4,2,Sunday,Sunday,February,True,True
ORD005704,2024-02-04,17:34,Cappuccino,Coffee,4,55,220,Card,Coimbatore,17,4,2,Sunday,Sunday,February,True,True
ORD005705,2024-02-04,17:41,Cappuccino,Coffee,3,60,180,Cash,Chennai,17,4,2,Sunday,Sunday,February,True,True
ORD005706,2024-02-04,17:43,Latte,Coffee,3,70,210,Card,Chennai,17,4,2,Sunday,Sunday,February,True,True
ORD005707,2024-02-04,17:44,Cappuccino,Coffee,4,55,220,UPI,Coimbatore,17,4,2,Sunday,Sunday,February,True,True
ORD005708,2024-02-04,17:47,Americano,Coffee,3,45,135,Cash,Coimbatore,17,4,2,Sunday,Sunday,February,True,True
ORD005709,2024-02-04,17:47,Cappuccino,Coffee,4,60,240,UPI,Chennai,17,4,2,Sunday,Sunday,February,True,True
ORD005710,2024-02-04,17:48,Americano,Coffee,4,45,180,UPI,Coimbatore,17,4,2,Sunday,Sunday,February,True,True
ORD005711,2024-02-04,17:58,Tea,Tea,4,20,80,Card,Chennai,17,4,2,Sunday,Sunday,February,True,True
ORD005712,2024-02-04,18:01,Americano,Coffee,4,45,180,Card,Coimbatore,18,4,2,Sunday,Sunday,February,True,True
ORD005713,2024-02-04,18:04,Espresso,Coffee,2,35,70,UPI,Coimbatore,18,4,2,Sunday,Sunday,February,True,True
ORD005714,2024-02-04,18:05,Tea,Tea,1,18,18,Card,Coimbatore,18,4,2,Sunday,Sunday,February,True,True
ORD005715,2024-02-04,18:17,Sandwich,Food,2,60,120,Card,Chennai,18,4,2,Sunday,Sunday,February,True,True
ORD005716,2024-02-04,18:18,Espresso,Coffee,1,40,40,Card,Chennai,18,4,2,Sunday,Sunday,February,True,True
ORD005717,2024-02-04,18:19,Cold Coffee,Cold Drinks,3,75,225,UPI,Chennai,18,4,2,Sunday,Sunday,February,True,True
ORD005718,2024-02-04,18:20,Latte,Coffee,4,45,180,Card,Tanjore,18,4,2,Sunday,Sunday,February,True,True
ORD005719,2024-02-04,18:22,Latte,Coffee,2,50,100,Cash,Madurai,18,4,2,Sunday,Sunday,February,True,True
ORD005720,2024-02-04,18:23,Espresso,Coffee,4,35,140,Cash,Coimbatore,18,4,2,Sunday,Sunday,February,True,True
ORD005721,2024-02-04,18:24,Americano,Coffee,2,40,80,Cash,Madurai,18,4,2,Sunday,Sunday,February,True,True
ORD005722,2024-02-04,18:26,Latte,Coffee,3,50,150,Card,Madurai,18,4,2,Sunday,Sunday,February,True,True
ORD005723,2024-02-04,18:33,Americano,Coffee,2,45,90,UPI,Coimbatore,18,4,2,Sunday,Sunday,February,True,True
ORD005724,2024-02-04,18:35,Latte,Coffee,4,65,260,Card,Coimbatore,18,4,2,Sunday,Sunday,February,True,True
ORD005725,2024-02-04,18:36,Espresso,Coffee,3,35,105,Cash,Coimbatore,18,4,2,Sunday,Sunday,February,True,True
ORD005726,2024-02-04,18:43,Cappuccino,Coffee,2,40,80,Card,Tanjore,18,4,2,Sunday,Sunday,February,True,True
ORD005727,2024-02-04,18:50,Americano,Coffee,3,50,150,Card,Chennai,18,4,2,Sunday,Sunday,February,True,True
ORD005728,2024-02-04,18:53,Cake,Food,1,38,38,Cash,Tanjore,18,4,2,Sunday,Sunday,February,True,True
ORD005729,2024-02-04,18:57,Espresso,Coffee,1,25,25,Cash,Madurai,18,4,2,Sunday,Sunday,February,True,True
ORD005730,2024-02-04,19:07,Cake,Food,1,38,38,UPI,Tanjore,19,4,2,Sunday,Sunday,February,True,True
ORD005731,2024-02-04,19:09,Cake,Food,4,55,220,Cash,Chennai,19,4,2,Sunday,Sunday,February,True,True
ORD005732,2024-02-04,19:10,Espresso,Coffee,2,35,70,Cash,Coimbatore,19,4,2,Sunday,Sunday,February,True,True
ORD005733,2024-02-04,19:16,Tea,Tea,4,20,80,UPI,Chennai,19,4,2,Sunday,Sunday,February,True,True
ORD005734,2024-02-04,19:25,Tea,Tea,3,20,60,UPI,Chennai,19,4,2,Sunday,Sunday,February,True,True
ORD005735,2024-02-04,19:33,Cake,Food,3,55,165,UPI,Chennai,19,4,2,Sunday,Sunday,February,True,True
ORD005736,2024-02-04,19:34,Tea,Tea,1,18,18,Cash,Coimbatore,19,4,2,Sunday,Sunday,February,True,True
ORD005737,2024-02-04,19:51,Americano,Coffee,4,45,180,Cash,Coimbatore,19,4,2,Sunday,Sunday,February,True,True
ORD005738,2024-02-04,19:52,Tea,Tea,3,20,60,Card,Chennai,19,4,2,Sunday,Sunday,February,True,True
ORD005739,2024-02-04,20:06,Americano,Coffee,2,50,100,Cash,Chennai,20,4,2,Sunday,Sunday,February,True,True
ORD005740,2024-02-04,20:14,Americano,Coffee,1,35,35,Card,Tanjore,20,4,2,Sunday,Sunday,February,True,True
ORD005741,2024-02-04,20:26,Sandwich,Food,4,60,240,Card,Chennai,20,4,2,Sunday,Sunday,February,True,True
ORD005742,2024-02-04,20:50,Espresso,Coffee,1,25,25,Card,Madurai,20,4,2,Sunday,Sunday,February,True,True
ORD005743,2024-02-04,21:02,Tea,Tea,1,20,20,Card,Chennai,21,4,2,Sunday,Sunday,February,True,True
ORD005744,2024-02-04,21:24,Mocha,Coffee,2,55,110,Cash,Tanjore,21,4,2,Sunday,Sunday,February,True,True
ORD005745,2024-02-04,21:34,Tea,Tea,4,18,72,Card,Coimbatore,21,4,2,Sunday,Sunday,February,True,True
ORD005746,2024-02-04,21:45,Cake,Food,4,55,220,UPI,Chennai,21,4,2,Sunday,Sunday,February,True,True
ORD005747,2024-02-04,21:55,Sandwich,Food,1,40,40,Cash,Tanjore,21,4,2,Sunday,Sunday,February,True,True
ORD005748,2024-02-05,08:04,Sandwich,Food,2,45,90,Cash,Madurai,8,5,2,Monday,Monday,February,False,True
ORD005749,2024-02-05,08:19,Mocha,Coffee,1,75,75,Card,Coimbatore,8,5,2,Monday,Monday,February,False,True
ORD005750,2024-02-05,09:45,Mocha,Coffee,2,80,160,UPI,Chennai,9,5,2,Monday,Monday,February,False,True
ORD005751,2024-02-05,09:53,Cappuccino,Coffee,1,45,45,Card,Madurai,9,5,2,Monday,Monday,February,False,True
ORD005752,2024-02-05,09:55,Cold Coffee,Cold Drinks,3,75,225,UPI,Chennai,9,5,2,Monday,Monday,February,False,True
ORD005753,2024-02-05,10:29,Cake,Food,1,38,38,Cash,Tanjore,10,5,2,Monday,Monday,February,False,True
ORD005754,2024-02-05,10:30,Latte,Coffee,4,50,200,Card,Madurai,10,5,2,Monday,Monday,February,False,True
ORD005755,2024-02-05,10:33,Cappuccino,Coffee,4,55,220,Cash,Coimbatore,10,5,2,Monday,Monday,February,False,True
